carat,cut,depth,table,price,E,F,G,H,I,J,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
0.82,2,59.9,62.0,2893,0,0,1,0,0,0,0,0,1,0,0,0,0
0.81,5,61.5,57.0,3422,0,1,0,0,0,0,0,1,0,0,0,0,0
0.34,4,61.1,58.0,689,0,0,0,1,0,0,0,0,0,0,1,0,0
0.24,3,61.7,56.0,504,0,0,1,0,0,0,0,0,0,0,0,1,0
1.51,5,62.3,53.7,11062,0,0,0,1,0,0,0,1,0,0,0,0,0
0.92,4,62.2,58.0,4482,1,0,0,0,0,0,0,1,0,0,0,0,0
1.11,5,61.5,58.0,7639,0,0,1,0,0,0,0,0,0,1,0,0,0
1.02,2,63.6,58.0,7861,0,0,1,0,0,0,0,0,0,0,0,1,0
0.51,5,62.5,55.0,1359,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,5,60.9,55.0,873,0,0,1,0,0,0,0,1,0,0,0,0,0
1.5,2,61.74514655500572,61.0,8347,0,0,0,0,0,1,0,0,0,1,0,0,0
0.9,3,61.1,63.0,4134,1,0,0,0,0,0,0,0,0,0,1,0,0
0.33,3,59.1,59.0,540,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,4,58.3,61.0,2167,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2,1,66.2,59.0,4368,0,0,0,0,1,0,0,1,0,0,0,0,0
1.21,3,63.5,58.0,7826,0,1,0,0,0,0,0,0,0,0,1,0,0
2.01,4,61.7,60.0,16700,0,0,0,0,1,0,0,0,0,0,1,0,0
1.55,5,60.4,57.0,8548,0,0,0,0,0,1,0,0,0,1,0,0,0
1.16,4,61.9,59.0,5091,0,0,0,1,0,0,0,1,0,0,0,0,0
0.39,5,61.4,56.1,853,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8,3,60.7,56.0,2329,0,0,0,0,1,0,0,0,1,0,0,0,0
0.32,4,61.7,59.0,730,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8,3,61.9,56.0,2473,0,0,0,0,1,0,0,1,0,0,0,0,0
0.41,5,62.5,55.0,935,1,0,0,0,0,0,0,0,0,0,1,0,0
1.04,5,61.8,56.0,6290,0,0,1,0,0,0,0,0,0,0,1,0,0
0.53,5,61.3,55.0,1813,1,0,0,0,0,0,0,0,0,0,1,0,0
1.04,5,61.6,55.0,5163,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,3,63.0,60.0,6221,1,0,0,0,0,0,0,0,0,0,1,0,0
0.57,2,64.1,55.0,1613,0,0,1,0,0,0,0,0,0,0,1,0,0
1.11,4,61.74514655500572,58.0,4581,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,5,61.5,55.0,434,0,0,0,1,0,0,0,1,0,0,0,0,0
0.39,3,61.7,56.0,965,0,1,0,0,0,0,0,0,0,0,0,0,1
1.12,3,61.7,59.0,5375,0,0,0,1,0,0,0,0,1,0,0,0,0
0.71,2,63.5,57.0,2096,0,0,0,1,0,0,0,1,0,0,0,0,0
0.32,5,60.3,57.0,912,0,1,0,0,0,0,0,0,0,0,0,1,0
1.04,3,63.2,58.0,4911,0,0,0,1,0,0,0,0,0,0,1,0,0
1.0,3,62.3,60.0,4702,0,0,0,1,0,0,0,1,0,0,0,0,0
0.55,5,62.1,56.0,2359,0,1,0,0,0,0,0,0,0,0,0,1,0
1.5,5,60.7,60.0,10931,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,4,61.74514655500572,58.0,2572,0,0,0,0,1,0,0,0,0,0,0,1,0
0.23,3,61.2,58.0,530,0,1,0,0,0,0,0,0,0,0,0,0,1
0.31,5,62.2,53.0,562,0,0,1,0,0,0,0,0,0,0,1,0,0
0.49,1,65.5,58.0,1705,1,0,0,0,0,0,0,0,0,0,0,0,1
0.35,5,61.2,56.0,887,0,0,1,0,0,0,0,0,0,0,0,1,0
0.73,5,61.4,56.0,5154,0,1,0,0,0,0,0,0,0,0,0,1,0
0.33,5,62.7,56.0,445,0,0,0,0,1,0,0,1,0,0,0,0,0
0.72,3,63.4,56.0,3338,0,1,0,0,0,0,0,0,0,0,0,0,1
1.04,4,61.8,58.0,6709,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,3,60.4,58.0,725,1,0,0,0,0,0,0,1,0,0,0,0,0
0.29,3,61.7,58.0,504,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,5,62.6,57.0,4269,0,0,1,0,0,0,0,0,0,0,1,0,0
0.32,5,61.8,55.0,720,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,5,61.9,57.0,863,0,0,1,0,0,0,1,0,0,0,0,0,0
0.41,2,63.4,56.0,707,0,0,0,0,0,0,0,1,0,0,0,0,0
0.74,3,60.9,56.0,2459,0,0,0,0,1,0,0,0,0,0,1,0,0
0.55,5,61.6,56.0,1621,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,5,62.4,57.0,3881,0,1,0,0,0,0,0,0,1,0,0,0,0
1.2,5,61.6,57.0,14430,0,1,0,0,0,0,1,0,0,0,0,0,0
1.01,4,58.2,59.0,5366,1,0,0,0,0,0,0,1,0,0,0,0,0
1.27,3,62.3,58.0,7125,0,0,0,1,0,0,0,1,0,0,0,0,0
1.13,5,61.1,56.0,3669,0,0,0,1,0,0,0,0,0,0,0,0,0
0.41,5,60.8,57.0,1015,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,5,61.74514655500572,56.0,2962,0,0,1,0,0,0,0,0,0,1,0,0,0
1.03,4,62.1,59.0,6479,0,0,1,0,0,0,0,0,0,1,0,0,0
0.71,3,59.5,58.0,2918,0,1,0,0,0,0,0,0,0,0,1,0,0
2.03,4,61.5,59.0,18477,1,0,0,0,0,0,0,0,1,0,0,0,0
0.27,3,62.1,56.0,504,0,0,1,0,0,0,0,0,0,0,0,0,1
0.42,3,62.2,56.0,1193,0,0,0,1,0,0,0,0,0,0,0,1,0
0.27,5,62.8,56.0,641,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7,3,61.2,57.0,2100,0,1,0,0,0,0,0,0,1,0,0,0,0
0.38,2,64.1,55.0,809,0,0,0,0,0,0,0,0,0,0,1,0,0
0.38,3,60.9,58.0,933,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,4,61.5,58.0,961,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,5,61.5,55.0,844,1,0,0,0,0,0,0,0,0,0,1,0,0
0.23,3,61.7,55.0,498,0,1,0,0,0,0,0,0,0,0,0,0,1
0.38,5,62.3,53.3,832,0,0,0,1,0,0,0,0,0,0,0,0,1
1.33,4,60.3,58.0,6685,0,0,1,0,0,0,0,0,1,0,0,0,0
0.36,3,61.2,63.0,689,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,5,61.6,55.0,713,0,0,0,0,0,0,0,0,0,1,0,0,0
1.25,4,61.1,58.0,4340,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,3,63.2,57.0,2397,0,1,0,0,0,0,0,0,1,0,0,0,0
0.98,1,61.6,66.0,2958,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,4,63.0,58.0,756,0,0,0,0,1,0,0,0,0,0,0,1,0
1.01,4,62.5,58.0,3959,0,0,0,1,0,0,0,0,1,0,0,0,0
1.04,5,62.4,56.0,9897,1,0,0,0,0,0,0,0,0,0,0,0,1
1.51,4,60.7,60.0,14709,1,0,0,0,0,0,0,0,0,0,1,0,0
1.6,5,62.1,56.0,9681,0,0,0,0,0,1,0,0,0,0,1,0,0
0.23,3,58.0,60.0,465,1,0,0,0,0,0,0,0,0,0,0,0,1
0.31,3,63.2,57.0,802,0,0,1,0,0,0,0,0,0,1,0,0,0
0.38,4,62.2,59.0,866,1,0,0,0,0,0,0,0,0,0,1,0,0
1.66,4,59.1,58.0,10030,0,0,1,0,0,0,0,0,1,0,0,0,0
3.01,4,60.2,59.0,18242,0,0,0,0,1,0,0,0,1,0,0,0,0
0.67,3,62.0,56.0,3178,0,0,1,0,0,0,0,0,0,0,0,1,0
0.32,3,63.0,57.0,561,0,0,0,1,0,0,0,0,0,1,0,0,0
1.54,5,62.0,55.6,13110,0,0,1,0,0,0,0,0,0,0,1,0,0
1.05,5,62.7,56.0,6403,0,1,0,0,0,0,0,0,0,0,1,0,0
0.72,5,61.74514655500572,55.0,2869,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,4,60.6,59.0,1016,0,1,0,0,0,0,0,1,0,0,0,0,0
1.7,4,59.0,58.0,15797,0,0,1,0,0,0,0,0,0,0,1,0,0
0.8,2,63.4,56.0,3273,1,0,0,0,0,0,0,0,0,0,1,0,0
0.28,3,60.3,62.0,596,0,0,0,0,0,0,0,0,0,0,0,1,0
2.01,4,62.7,58.0,16776,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,5,61.1,56.0,1050,0,1,0,0,0,0,0,0,0,1,0,0,0
1.51,5,60.5,56.0,15164,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,3,62.4,58.0,4355,1,0,0,0,0,0,0,0,1,0,0,0,0
2.28,5,62.6,54.2,16592,0,0,0,0,0,1,0,0,0,1,0,0,0
1.03,3,61.4,57.0,4503,0,1,0,0,0,0,0,0,1,0,0,0,0
0.39,3,58.9,61.0,703,0,0,1,0,0,0,0,1,0,0,0,0,0
2.5,5,61.9,57.0,16955,0,0,0,0,1,0,0,0,0,0,1,0,0
0.59,3,61.7,55.2,1257,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,2,64.1,58.0,5002,0,0,1,0,0,0,0,0,0,0,1,0,0
0.53,2,62.6,64.0,1282,1,0,0,0,0,0,0,1,0,0,0,0,0
0.38,5,61.5,57.0,840,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,4,62.1,58.0,1569,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34,3,61.1,54.0,999,0,1,0,0,0,0,1,0,0,0,0,0,0
0.91,4,62.2,60.0,3669,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,5,62.4,54.0,687,0,0,1,0,0,0,0,0,0,0,0,0,1
1.06,5,61.8,56.0,6060,0,0,0,0,1,0,0,0,0,1,0,0,0
0.52,5,62.2,56.0,2296,0,0,0,0,0,0,0,0,0,1,0,0,0
0.39,5,60.9,56.0,956,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,5,61.6,54.0,853,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,3,58.4,63.0,6098,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,4,61.1,57.0,3903,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,5,61.9,57.0,5028,0,0,0,1,0,0,0,0,0,0,1,0,0
1.53,4,62.7,62.0,7389,0,0,0,0,1,0,0,0,1,0,0,0,0
0.5,3,63.1,58.0,1181,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4,5,61.9,54.0,1406,0,1,0,0,0,0,1,0,0,0,0,0,0
1.13,5,61.1,54.0,5062,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,2,63.5,57.0,539,0,0,0,0,1,0,0,0,1,0,0,0,0
1.01,3,63.5,60.0,4271,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,3,62.3,58.0,932,0,0,0,0,0,0,0,0,0,0,1,0,0
1.26,4,60.3,60.0,5058,1,0,0,0,0,0,0,0,1,0,0,0,0
1.06,5,61.0,57.0,10995,0,1,0,0,0,0,1,0,0,0,0,0,0
0.43,4,59.8,58.0,968,0,1,0,0,0,0,0,0,0,0,1,0,0
0.58,5,62.8,56.0,1346,1,0,0,0,0,0,0,0,1,0,0,0,0
0.41,5,60.8,57.0,899,0,0,1,0,0,0,0,0,0,1,0,0,0
1.01,4,61.6,61.0,5864,0,0,1,0,0,0,0,0,0,0,1,0,0
0.95,2,57.7,59.7,5817,0,0,1,0,0,0,0,0,0,0,0,0,1
0.78,5,61.9,56.0,3811,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,5,61.4,55.0,911,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,3,62.9,58.0,1207,1,0,0,0,0,0,1,0,0,0,0,0,0
0.33,3,60.0,63.0,752,0,0,1,0,0,0,0,0,0,0,0,0,1
0.91,4,62.5,59.0,4018,0,0,0,1,0,0,0,0,0,0,1,0,0
2.0,1,66.5,56.0,6796,0,0,0,0,0,1,0,0,0,0,0,0,0
0.79,5,62.8,57.0,2853,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,5,62.0,56.0,4922,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,3,61.9,59.0,7422,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,3,62.8,59.0,11460,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,3,62.2,57.0,3063,1,0,0,0,0,0,0,0,0,1,0,0,0
1.24,4,61.2,58.0,4858,0,0,0,0,1,0,0,0,0,0,1,0,0
0.56,2,58.6,62.0,1712,0,1,0,0,0,0,0,0,0,1,0,0,0
1.03,4,62.5,54.0,4764,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,4,62.2,56.0,1654,1,0,0,0,0,0,0,1,0,0,0,0,0
0.73,3,63.2,60.0,2335,1,0,0,0,0,0,0,0,1,0,0,0,0
0.41,3,60.5,57.0,899,0,0,1,0,0,0,0,0,0,1,0,0,0
0.51,4,62.9,58.0,1546,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,5,62.4,54.0,999,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,2,65.8,55.0,6159,1,0,0,0,0,0,0,0,0,1,0,0,0
1.21,3,60.0,58.0,10430,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,3,63.0,57.0,638,1,0,0,0,0,0,0,0,1,0,0,0,0
0.78,5,61.1,57.0,3214,0,0,0,0,0,0,0,1,0,0,0,0,0
2.07,4,61.4,58.0,13786,1,0,0,0,0,0,0,0,1,0,0,0,0
1.91,5,62.2,55.0,12700,0,0,1,0,0,0,0,0,1,0,0,0,0
0.35,5,62.0,55.0,756,0,0,0,1,0,0,0,0,0,0,0,1,0
1.02,2,56.9,62.0,4948,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,5,62.0,54.0,587,0,0,0,0,1,0,0,0,0,1,0,0,0
1.2,3,61.4,58.0,6130,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4,3,63.8,55.0,791,1,0,0,0,0,0,0,0,0,0,1,0,0
0.82,2,64.0,57.0,2805,0,0,1,0,0,0,0,0,0,0,1,0,0
2.01,5,64.8,62.0,16287,0,0,0,0,1,0,0,1,0,0,0,0,0
0.41,3,61.9,54.0,932,0,0,1,0,0,0,0,0,0,0,0,0,1
0.42,3,61.6,59.0,1131,0,1,0,0,0,0,0,0,0,0,0,0,1
0.8,4,62.4,59.0,3285,0,1,0,0,0,0,0,0,0,0,1,0,0
0.93,5,62.8,56.0,4229,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,5,61.3,57.0,1624,1,0,0,0,0,0,0,0,0,0,1,0,0
0.73,3,63.2,58.0,2821,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,5,62.4,56.0,982,0,0,0,0,0,0,0,0,0,0,0,0,1
0.26,5,62.1,55.0,434,0,0,0,0,1,0,0,0,0,1,0,0,0
0.36,3,59.9,55.0,631,1,0,0,0,0,0,0,0,0,0,1,0,0
1.02,5,62.8,57.0,6418,0,0,1,0,0,0,0,0,0,0,1,0,0
0.86,3,63.8,56.0,3115,0,0,0,1,0,0,0,1,0,0,0,0,0
0.72,4,60.1,58.0,3185,0,0,1,0,0,0,1,0,0,0,0,0,0
1.02,4,62.1,52.0,6854,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,5,62.2,55.0,489,0,0,0,1,0,0,0,0,0,0,1,0,0
0.44,3,61.9,57.0,813,0,0,0,0,1,0,0,0,0,1,0,0,0
1.01,2,63.6,59.0,4072,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,5,62.2,54.0,789,0,0,0,1,0,0,1,0,0,0,0,0,0
0.35,3,62.4,56.0,798,0,0,1,0,0,0,0,0,0,0,0,0,1
0.44,4,62.2,58.0,990,0,1,0,0,0,0,0,0,0,0,1,0,0
0.55,5,62.5,56.0,1609,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4,62.5,58.0,844,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,5,62.7,57.0,5221,0,1,0,0,0,0,0,1,0,0,0,0,0
0.33,4,60.4,59.0,579,1,0,0,0,0,0,0,1,0,0,0,0,0
0.4,3,63.6,56.0,867,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,5,61.9,56.0,552,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6,5,62.1,57.0,1746,0,0,1,0,0,0,0,0,0,0,1,0,0
1.59,5,61.8,57.0,12157,0,0,0,1,0,0,0,0,0,1,0,0,0
0.53,5,61.9,56.0,1813,1,0,0,0,0,0,0,0,0,0,1,0,0
1.25,4,62.0,59.0,8099,0,0,0,1,0,0,0,0,0,1,0,0,0
0.79,5,61.6,55.0,3715,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32,5,61.5,57.0,842,1,0,0,0,0,0,0,0,0,0,0,0,1
1.22,4,61.4,62.0,5944,0,0,0,1,0,0,0,0,0,0,1,0,0
0.91,4,60.4,61.0,3376,0,0,1,0,0,0,0,0,1,0,0,0,0
0.77,5,62.4,56.0,2479,0,0,0,1,0,0,0,0,0,0,1,0,0
1.06,4,61.6,61.0,4903,0,0,0,0,0,0,0,0,1,0,0,0,0
1.5,1,58.2,66.0,11128,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,4,59.9,58.0,1153,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,4,62.0,59.0,7964,1,0,0,0,0,0,0,0,0,1,0,0,0
1.11,5,60.5,56.0,4755,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,4,60.4,61.0,2096,1,0,0,0,0,0,0,0,1,0,0,0,0
0.41,5,61.4,57.0,904,1,0,0,0,0,0,0,1,0,0,0,0,0
0.52,4,62.4,59.0,1689,0,0,1,0,0,0,0,0,0,1,0,0,0
0.4,2,63.2,56.0,687,1,0,0,0,0,0,0,1,0,0,0,0,0
1.26,3,60.6,60.0,6546,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,2,63.8,57.0,1009,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,4,60.9,60.0,3183,0,0,0,0,0,0,0,0,0,1,0,0,0
0.71,3,63.3,57.0,2225,1,0,0,0,0,0,0,0,1,0,0,0,0
1.5,5,62.8,54.0,11572,0,0,1,0,0,0,0,1,0,0,0,0,0
1.17,3,62.7,56.0,4826,0,0,0,1,0,0,0,0,1,0,0,0,0
1.24,3,60.9,60.0,8907,0,1,0,0,0,0,0,0,0,0,1,0,0
1.54,5,61.7,56.0,9359,0,0,1,0,0,0,0,0,1,0,0,0,0
1.15,5,62.7,56.0,5526,1,0,0,0,0,0,0,1,0,0,0,0,0
1.34,3,61.7,59.0,6237,0,0,0,0,0,1,0,0,0,1,0,0,0
0.33,5,61.9,57.0,1129,1,0,0,0,0,0,1,0,0,0,0,0,0
0.32,4,61.3,60.0,561,0,0,0,1,0,0,0,0,0,1,0,0,0
0.74,4,62.7,58.0,3228,1,0,0,0,0,0,0,0,0,0,1,0,0
0.72,3,63.1,57.0,2353,0,0,1,0,0,0,0,1,0,0,0,0,0
1.63,4,61.0,60.0,10479,0,0,0,0,1,0,0,0,0,0,1,0,0
1.59,5,61.1,55.0,9972,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,3,61.6,59.0,544,0,0,0,0,1,0,0,0,0,0,0,0,1
0.42,4,61.5,58.0,773,0,1,0,0,0,0,0,1,0,0,0,0,0
0.73,4,60.3,57.0,2581,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,5,61.3,55.0,723,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,3,61.7,58.0,1403,0,0,0,0,0,0,0,1,0,0,0,0,0
1.51,4,61.2,62.0,6976,0,0,0,0,0,1,0,1,0,0,0,0,0
1.0,1,55.2,64.0,3830,0,0,0,1,0,0,0,1,0,0,0,0,0
0.32,4,62.2,59.0,468,0,0,0,0,0,1,0,1,0,0,0,0,0
0.72,5,60.9,58.0,2136,0,0,0,0,0,1,0,0,0,0,0,0,1
1.23,5,62.0,55.0,8079,0,0,0,1,0,0,0,0,0,0,0,0,1
0.64,5,61.7,58.0,2960,0,0,1,0,0,0,1,0,0,0,0,0,0
1.21,5,62.4,57.0,10351,1,0,0,0,0,0,0,0,0,1,0,0,0
1.23,3,62.8,59.0,4960,0,0,0,0,0,1,0,0,0,0,1,0,0
0.54,5,61.9,55.0,1736,0,0,1,0,0,0,0,1,0,0,0,0,0
1.22,5,61.7,56.0,5703,0,0,0,1,0,0,0,0,1,0,0,0,0
0.92,2,60.6,60.0,4089,0,0,1,0,0,0,0,1,0,0,0,0,0
1.56,5,61.6,57.0,11922,0,0,0,1,0,0,0,0,0,0,1,0,0
0.52,5,62.2,57.0,1316,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,3,61.5,58.0,2843,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,5,62.7,56.0,827,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,4,60.4,59.0,434,0,0,0,0,1,0,0,1,0,0,0,0,0
0.92,5,61.9,55.0,5051,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41,5,61.1,56.0,1181,0,0,0,0,0,0,0,0,0,0,0,0,1
1.32,3,62.1,57.0,6079,0,0,0,0,0,1,0,0,0,0,1,0,0
0.36,5,61.8,57.0,810,0,0,0,1,0,0,0,0,0,1,0,0,0
0.33,4,60.0,58.0,743,0,0,1,0,0,0,0,0,0,0,1,0,0
0.6,5,61.1,57.0,2147,0,0,1,0,0,0,0,0,0,1,0,0,0
1.24,5,62.0,57.0,12059,0,1,0,0,0,0,0,0,0,0,0,0,1
1.08,5,61.8,56.0,6078,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5,60.6,57.0,1919,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,4,60.7,59.0,5387,0,0,0,1,0,0,0,0,0,1,0,0,0
0.47,4,58.7,60.0,1072,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,5,61.9,56.0,1299,1,0,0,0,0,0,0,0,1,0,0,0,0
1.23,5,62.4,57.0,16253,0,0,0,0,0,0,0,0,0,0,0,1,0
0.81,5,60.3,56.0,3413,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,3,62.9,58.0,1569,0,0,1,0,0,0,0,0,0,1,0,0,0
0.47,3,63.2,56.0,935,0,0,0,0,1,0,0,0,0,0,1,0,0
0.72,2,64.1,57.0,2254,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2,5,62.8,57.0,7072,0,0,0,1,0,0,0,0,0,0,1,0,0
1.1,3,61.6,56.0,4827,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,3,62.1,56.0,533,0,0,0,0,1,0,0,0,0,0,0,0,1
0.47,1,58.4,60.0,1086,0,0,1,0,0,0,0,1,0,0,0,0,0
0.54,2,59.4,65.0,1131,0,0,0,1,0,0,0,1,0,0,0,0,0
0.43,5,61.7,55.0,818,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,3,63.0,56.0,672,0,0,1,0,0,0,0,0,0,0,0,0,1
0.56,5,62.2,56.0,2066,0,0,0,0,0,0,0,0,0,0,1,0,0
0.53,3,61.7,57.0,1948,0,0,1,0,0,0,0,0,0,0,0,1,0
1.01,2,64.5,58.0,4606,0,0,0,0,0,0,0,0,1,0,0,0,0
0.45,1,66.3,56.0,1027,0,0,1,0,0,0,0,0,0,1,0,0,0
1.55,4,60.4,60.0,11048,0,0,0,1,0,0,0,0,0,0,1,0,0
0.38,5,61.2,57.0,1289,0,0,0,0,0,0,0,0,0,0,0,0,1
1.09,5,62.1,55.0,8778,0,0,1,0,0,0,0,0,0,0,0,1,0
0.71,3,63.3,58.0,3104,0,1,0,0,0,0,0,0,0,0,0,1,0
0.91,3,60.8,58.0,4430,0,0,0,1,0,0,0,0,0,0,1,0,0
1.11,4,61.3,58.0,5908,1,0,0,0,0,0,0,1,0,0,0,0,0
1.52,3,61.4,59.0,11776,0,1,0,0,0,0,0,1,0,0,0,0,0
0.4,5,61.4,55.0,612,0,0,0,0,0,1,0,1,0,0,0,0,0
2.01,4,61.3,58.0,14067,0,1,0,0,0,0,0,0,1,0,0,0,0
0.33,2,63.6,57.0,445,0,0,0,0,1,0,0,1,0,0,0,0,0
0.31,5,61.5,56.0,591,0,0,0,1,0,0,0,1,0,0,0,0,0
0.85,4,60.2,60.0,3803,1,0,0,0,0,0,0,0,0,0,1,0,0
0.72,5,62.7,55.0,2670,0,0,0,0,0,0,0,0,1,0,0,0,0
1.56,4,60.1,60.0,11299,0,1,0,0,0,0,0,1,0,0,0,0,0
1.02,3,58.4,62.0,4518,0,0,0,1,0,0,0,1,0,0,0,0,0
2.15,5,61.8,57.0,17063,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,4,62.5,58.0,720,0,0,1,0,0,0,0,0,0,0,1,0,0
0.35,4,61.6,58.0,441,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,2,63.9,56.0,698,1,0,0,0,0,0,0,1,0,0,0,0,0
1.61,5,60.9,57.0,10197,0,1,0,0,0,0,0,1,0,0,0,0,0
2.34,3,62.4,55.4,11119,0,0,0,1,0,0,0,0,0,0,0,0,0
1.01,4,61.0,61.0,3722,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3,2,61.1,61.0,682,0,1,0,0,0,0,0,0,0,0,0,1,0
1.07,4,58.9,59.0,4235,0,0,0,1,0,0,0,1,0,0,0,0,0
1.1,4,60.2,58.0,6653,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,5,60.8,57.0,749,0,1,0,0,0,0,0,0,0,0,1,0,0
0.55,5,61.3,56.0,1611,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,3,63.5,59.0,2264,0,1,0,0,0,0,0,1,0,0,0,0,0
0.77,4,60.4,58.0,2975,1,0,0,0,0,0,0,1,0,0,0,0,0
0.4,5,59.9,57.0,1123,0,0,0,0,0,0,0,0,0,1,0,0,0
1.02,5,58.9,61.0,4971,0,0,0,0,0,0,0,0,1,0,0,0,0
2.06,4,61.7,59.0,16857,0,1,0,0,0,0,0,0,1,0,0,0,0
1.19,5,62.3,55.0,5690,0,0,0,0,1,0,0,1,0,0,0,0,0
0.32,5,61.9,56.0,900,0,1,0,0,0,0,0,0,0,1,0,0,0
0.34,5,62.0,54.2,846,0,1,0,0,0,0,0,0,0,0,0,0,1
1.2,3,63.7,56.0,5490,0,0,0,0,1,0,0,0,1,0,0,0,0
0.9,3,63.5,57.0,3350,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,4,60.2,58.0,2173,0,0,0,0,1,0,0,1,0,0,0,0,0
0.43,4,62.4,56.0,1016,1,0,0,0,0,0,0,1,0,0,0,0,0
1.14,4,61.1,59.0,4688,0,0,1,0,0,0,0,0,1,0,0,0,0
2.04,4,58.3,58.0,17379,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,4,62.1,60.0,2314,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,4,62.2,59.0,579,1,0,0,0,0,0,0,1,0,0,0,0,0
1.04,5,61.6,57.0,10804,0,1,0,0,0,0,0,0,0,0,0,0,1
1.22,3,61.6,60.0,5966,0,0,0,0,1,0,0,0,0,1,0,0,0
1.01,4,62.9,59.0,6606,1,0,0,0,0,0,0,0,0,0,1,0,0
0.91,4,61.0,59.0,4128,0,0,0,1,0,0,0,0,0,0,1,0,0
1.11,5,61.0,57.0,6077,0,0,0,0,1,0,0,0,0,1,0,0,0
